sno,state_name,active,positive,cured,death,new_active,new_positive,new_cured,new_death,state_code,extract_date,total,date
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,53,,145,0,,,,,,2020-07-19,198.0,2020-07-19
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,58,,145,0,,,,,,2020-07-20,203.0,2020-07-20
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,55,,152,0,,,,,,2020-07-21,207.0,2020-07-21
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,53,,159,0,,,,,,2020-07-22,212.0,2020-07-22
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,58,,163,0,,,,,,2020-07-23 10:49:43,221.0,2020-07-23
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,70,,170,0,,,,,,2020-07-24 15:21:33,240.0,2020-07-24
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,85,,174,0,,,,,,2020-07-25 20:49:42,259.0,2020-07-25
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,114,,176,0,,,,,,2020-07-26 11:38,290.0,2020-07-26
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
1,Andaman and Nicobar Islands,142,,182,0,,,,,,2020-07-27 10:20:57,324.0,2020-07-27
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,145,338.0,192,1,166.0,363.0,196.0,1.0,35.0,2020-07-29 21:00:27,,2020-07-29
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,166,363.0,196,1,225.0,428.0,201.0,2.0,35.0,2020-07-30 18:00:13,,2020-07-30
2,Andaman and Nicobar Islands,225,428.0,201,2,266.0,471.0,201.0,4.0,35.0,2020-07-31 18:00:13,,2020-07-31
